subject	locus	est_counts	tpm
ERR188058	HLA-DRB1	32823.117	1444.00936
ERR188058	HLA-DRB5	24871.3	1029.65
ERR188058	HLA-E	17257.052	335.22855
ERR188058	HLA-F	3966.404479794	214.47283825329998
ERR188058	HLA-G	66.53566000000001	3.238833
ERR188059	HLA-A	41112.690800000004	1534.101582
ERR188059	HLA-B	55868.91879	2191.369642
ERR188059	HLA-C	27277.975550000003	1079.056486
ERR188059	HLA-DMA	2183.0029	122.531125
ERR188059	HLA-DMB	1588.00206	66.995632
ERR188059	HLA-DOA	1400.00457	32.206047
ERR188059	HLA-DOB	242.14829999999998	12.3805
ERR188059	HLA-DPA1	8840.26016	360.33824
ERR188059	HLA-DPB1	3340.73858	150.722778
ERR188059	HLA-DQA1	4363.2529	284.64982
ERR188059	HLA-DQB1	4398.25686	312.101562
ERR188059	HLA-DRA	19938.988	1069.77331
ERR188059	HLA-DRB1	8796.72	473.3424
ERR188059	HLA-DRB5	3161.19	157.202
ERR188059	HLA-E	17489.2843	397.71097000000003
ERR188059	HLA-F	3052.61535	188.884356
ERR188059	HLA-G	48.7102800447725	2.21114000189414
ERR188061	HLA-A	57716.9574	1790.191168
ERR188061	HLA-B	92839.6829	3044.3249699999997
ERR188061	HLA-C	47899.090379999994	1571.2340669999999
ERR188061	HLA-DMA	5754.9995	237.947619
ERR188061	HLA-DMB	4526.9986	141.902301
ERR188061	HLA-DOA	4640.00307	76.77342900000001
ERR188061	HLA-DOB	752.636	28.4228
ERR188061	HLA-DPA1	30146.0813	916.4917899999999
ERR188061	HLA-DPB1	10988.39323	423.28924
ERR188061	HLA-DQA1	19177.2996	799.05628
ERR188061	HLA-DQB1	13570.262999999999	540.386765
ERR188061	HLA-DRA	68683.031	2808.2230000000004
ERR188061	HLA-DRB1	38576.83	1573.5936
ERR188061	HLA-DRB5	11886.6	465.375
ERR188061	HLA-E	23787.611299999997	442.92284
ERR188061	HLA-F	7961.99562	444.024625
ERR188061	HLA-G	100.80623	3.845161
ERR188062	HLA-A	45909.5466	1671.362089
ERR188062	HLA-B	65988.30549	2476.088541
ERR188062	HLA-C	37445.67219999999	1463.27174
ERR188062	HLA-DMA	4144.8967999999995	212.363507
ERR188062	HLA-DMB	2132.2776	94.852419
ERR188062	HLA-DOA	2652.99744	46.670892
ERR188062	HLA-DOB	980.9524	44.50567
ERR188062	HLA-DPA1	16868.007	586.22807
ERR188062	HLA-DPB1	12504.88937	604.701401
ERR188062	HLA-DQA1	14409.269980000001	707.87107
ERR188062	HLA-DQB1	7987.50105	398.521026
ERR188062	HLA-DRA	57412.003600000004	2744.752
ERR188062	HLA-DRB1	32880.76	1606.049
ERR188062	HLA-DRB5	4177.76	190.201
ERR188062	HLA-E	14198.6078	305.60004999999995
ERR188062	HLA-F	3465.8657399999997	204.83294899999999
ERR188062	HLA-G	129.3469	6.491562
ERR188063	HLA-A	87692.35601999999	1413.3208025
ERR188063	HLA-B	113873.966	1990.7848299999998
ERR188063	HLA-C	57210.353500000005	988.332303
ERR188063	HLA-DMA	9957.739660000001	232.730837
ERR188063	HLA-DMB	7567.5724	143.6709
ERR188063	HLA-DOA	5568.00006	49.650019
ERR188063	HLA-DOB	1176.6024	24.696868
ERR188063	HLA-DPA1	40534.013999999996	686.7587
ERR188063	HLA-DPB1	26417.5946	578.668716
ERR188063	HLA-DQA1	25709.7342	564.26025
ERR188063	HLA-DQB1	13494.252900000001	368.965104
ERR188063	HLA-DRA	131225.205	2890.6146000000003
ERR188063	HLA-DRB1	54290.17	1226.488
ERR188063	HLA-DRB5	10107.7	209.563
ERR188063	HLA-E	26180.51	260.96669
ERR188063	HLA-F	6789.5122	182.105128
ERR188063	HLA-G	108.0608	2.16643
ERR188065	HLA-A	65704.91454	2084.5832473
ERR188065	HLA-B	62928.991	2168.8544
ERR188065	HLA-C	35047.313799999996	1193.41315
ERR188065	HLA-DMA	4095.9359000000004	195.362479
ERR188065	HLA-DMB	2947.858	106.3458
ERR188065	HLA-DOA	3398.00145	58.514755
ERR188065	HLA-DOB	548.2698	23.79274
ERR188065	HLA-DPA1	16754.0855	588.28539
ERR188065	HLA-DPB1	7301.94148	323.897044
ERR188065	HLA-DQA1	10871.780429999999	491.00036
ERR188065	HLA-DQB1	8540.79	368.608506
ERR188065	HLA-DRA	42365.045	1962.861985
ERR188065	HLA-DRB1	13938.64	655.984
ERR188065	HLA-DRB5	3765.93	159.633
ERR188065	HLA-E	20114.414	396.70962
ERR188065	HLA-F	4215.86216	225.195775
ERR188065	HLA-G	48.62734	2.101382
ERR188067	HLA-A	94122.2329	2065.337237
ERR188067	HLA-B	123639.9697	2836.90085
ERR188067	HLA-C	60470.47475	1407.959653
ERR188067	HLA-DMA	6177.9996	182.74644
ERR188067	HLA-DMB	4589.00259	111.616088
ERR188067	HLA-DOA	4647.9999	52.548109999999994
ERR188067	HLA-DOB	1218.02245	34.430420999999996
ERR188067	HLA-DPA1	38404.9835	850.12375
ERR188067	HLA-DPB1	18457.40925	498.480423
ERR188067	HLA-DQA1	28262.970110000002	850.732655
ERR188067	HLA-DQB1	18413.05198	512.655002
ERR188067	HLA-DRA	111817.866	3246.8223
ERR188067	HLA-DRB1	54943.310000000005	1609.433
ERR188067	HLA-DRB5	16445.7	462.949
ERR188067	HLA-E	36245.591	474.5071
ERR188067	HLA-F	9661.03465	373.162369
ERR188067	HLA-G	10.006	0.230621
ERR188068	HLA-A	37570.90633	1724.959248
ERR188068	HLA-B	41543.97	2051.4747
ERR188068	HLA-C	21086.6652	1107.91743
ERR188068	HLA-DMA	2789.0034	164.32777
ERR188068	HLA-DMB	2162.9989	87.45752
ERR188068	HLA-DOA	1652.0016699999999	34.748203
ERR188068	HLA-DOB	422.80600000000004	20.875503
ERR188068	HLA-DPA1	15488.00451	626.687943
ERR188068	HLA-DPB1	6090.236849999999	381.237986
ERR188068	HLA-DQA1	12927.65159	753.37375
ERR188068	HLA-DQB1	9612.96932	601.35888
ERR188068	HLA-DRA	34992.962	1794.38461
ERR188068	HLA-DRB1	16226.441	924.8117
ERR188068	HLA-DRB5	6250.08	334.332
ERR188068	HLA-E	12756.8092	333.35715
ERR188068	HLA-F	2980.56701	216.736004
ERR188068	HLA-G	54.409710000000004	2.8011939999999997
ERR188070	HLA-A	64110.156800000004	1951.833957
ERR188070	HLA-B	100632.97420000001	3222.14531
ERR188070	HLA-C	38611.0645	1256.0106190000001
ERR188070	HLA-DMA	5013.00738	197.967461
ERR188070	HLA-DMB	4276.9985	134.82767
ERR188070	HLA-DOA	2333.99787	36.176189
ERR188070	HLA-DOB	596.5093	22.35044
ERR188070	HLA-DPA1	16797.026299999998	516.129
ERR188070	HLA-DPB1	6656.8301599999995	261.46337900000003
ERR188070	HLA-DQA1	13007.78679	542.354218
ERR188070	HLA-DQB1	12629.03169	546.327962
ERR188070	HLA-DRA	38771.998	1517.95775
ERR188070	HLA-DRB1	26097.64	1033.2096
ERR188070	HLA-DRB5	8291.22	315.374
ERR188070	HLA-E	22507.687	411.72043
ERR188070	HLA-F	7068.43404	374.387172
ERR188070	HLA-G	51.1121	1.6197
ERR188071	HLA-A	50618.03642	2289.42558
ERR188071	HLA-B	72421.9216	3429.51222
ERR188071	HLA-C	36466.4723	1743.28584
ERR188071	HLA-DMA	2559.99869	161.883936
ERR188071	HLA-DMB	1924.0033999999998	93.39129999999999
ERR188071	HLA-DOA	1963.00076	46.868239
ERR188071	HLA-DOB	397.1916	22.10897
ERR188071	HLA-DPA1	10373.002100000002	464.77063999999996
ERR188071	HLA-DPB1	7328.880300000001	480.633738
ERR188071	HLA-DQA1	9473.241	581.028182
ERR188071	HLA-DQB1	6722.0353	375.28559
ERR188071	HLA-DRA	31377.985	1852.2947
ERR188071	HLA-DRB1	20254.303	1199.4204
ERR188071	HLA-DRB5	6101.67	347.001
ERR188071	HLA-E	17689.6786	481.13831999999996
ERR188071	HLA-F	5315.24899	430.652871
ERR188071	HLA-G	23.0287	1.08607
ERR188073	HLA-A	56038.4458	1650.356489
ERR188073	HLA-B	88235.6168	2710.45468
ERR188073	HLA-C	31808.72999	998.135562
ERR188073	HLA-DMA	5059.7990199999995	202.87869999999998
ERR188073	HLA-DMB	3605.2857	123.29218
ERR188073	HLA-DOA	3050.99568	46.861439999999995
ERR188073	HLA-DOB	737.6940000000001	26.896449
ERR188073	HLA-DPA1	21794.018	636.95029
ERR188073	HLA-DPB1	11976.88682	477.357236
ERR188073	HLA-DQA1	21829.9308953	921.678045623
ERR188073	HLA-DQB1	20539.6485	753.391182
ERR188073	HLA-DRA	70361.019	2749.3198
ERR188073	HLA-DRB1	38530.36	1500.4443
ERR188073	HLA-DRB5	14085.3	526.271
ERR188073	HLA-E	25203.3377	452.62412
ERR188073	HLA-F	5473.201480000001	284.78633
ERR188073	HLA-G	191.1282	7.3523
ERR188075	HLA-A	50308.4152	1856.141086
ERR188075	HLA-B	79908.93543	3082.851878
ERR188075	HLA-C	29370.63264	1212.4866410000002
ERR188075	HLA-DMA	4332.9476	201.64883
ERR188075	HLA-DMB	2789.49147	100.800641
ERR188075	HLA-DOA	2329.00228	38.969136
ERR188075	HLA-DOB	686.25062	25.85814
ERR188075	HLA-DPA1	22783.9673	642.66719
ERR188075	HLA-DPB1	8855.24889	384.479408
ERR188075	HLA-DQA1	17557.14362	748.179834
ERR188075	HLA-DQB1	7547.5151	404.786817
ERR188075	HLA-DRA	51088.971	2031.3728800000001
ERR188075	HLA-DRB1	28650.47	1311.039
ERR188075	HLA-DRB5	3085.83	130.19
ERR188075	HLA-E	17048.143099999998	337.23231999999996
ERR188075	HLA-F	4772.45464	277.260167
ERR188075	HLA-G	44.110749999999996	2.0231835
ERR188076	HLA-A	46946.79244	1740.65529
ERR188076	HLA-B	59820.26047	2217.326058
ERR188076	HLA-C	23957.95547	1022.62769
ERR188076	HLA-DMA	5097.92414	192.886567
ERR188076	HLA-DMB	3179.6375000000003	102.55992
ERR188076	HLA-DOA	3156.00268	40.685857999999996
ERR188076	HLA-DOB	880.603	28.460573
ERR188076	HLA-DPA1	28130.104339999998	716.004097
ERR188076	HLA-DPB1	13750.20536	567.021455
ERR188076	HLA-DQA1	18701.6668	778.07399
ERR188076	HLA-DQB1	15837.3935	620.810497
ERR188076	HLA-DRA	77684	2630.0547
ERR188076	HLA-DRB1	30857.100000000002	1184.9759999999999
ERR188076	HLA-DRB5	18704.9	651.238
ERR188076	HLA-E	16763.8584	297.55253999999996
ERR188076	HLA-F	4754.90365	289.716785
ERR188076	HLA-G	49.36958	2.019463
ERR188077	HLA-A	99019.10767	2195.7692537999997
ERR188077	HLA-B	106124.5398	2483.137483
ERR188077	HLA-C	45524.027599999994	1083.9918499999999
ERR188077	HLA-DMA	6484.00615	192.813638
ERR188077	HLA-DMB	4513.99892	103.69142199999999
ERR188077	HLA-DOA	5978.9748	68.51899999999999
ERR188077	HLA-DOB	1179.15301	32.502374
ERR188077	HLA-DPA1	38717.0316	853.18285
ERR188077	HLA-DPB1	20670.83597	562.730588
ERR188077	HLA-DQA1	13046.3945	539.05728
ERR188077	HLA-DQB1	17351.9461	612.193949
ERR188077	HLA-DRA	108153.1432	3075.762187
ERR188077	HLA-DRB1	29487.4	990.696
ERR188077	HLA-DRB5	20502.2	565.274
ERR188077	HLA-E	28619.178	380.82696000000004
ERR188077	HLA-F	7658.29306	288.376795
ERR188077	HLA-G	239.37777	6.231274
ERR188078	HLA-A	51420.826870000004	1899.1393983
ERR188078	HLA-B	50379.5683	2006.50892
ERR188078	HLA-C	18833.536669999998	778.9520359999999
ERR188078	HLA-DMA	2966.99577	141.29036499999998
ERR188078	HLA-DMB	2444.005	86.207498
ERR188078	HLA-DOA	2347.0011	46.37573
ERR188078	HLA-DOB	540.5489	23.13637
ERR188078	HLA-DPA1	22961.417100000002	766.899362
ERR188078	HLA-DPB1	7484.4217	355.970907
ERR188078	HLA-DQA1	19732.289370000002	925.6672699999999
ERR188078	HLA-DQB1	9339.8907	509.96164999999996
ERR188078	HLA-DRA	52021.024	2315.4428000000003
ERR188078	HLA-DRB1	24959.25	1198.1689999999999
ERR188078	HLA-DRB5	3206.66	141.404
ERR188078	HLA-E	13301.2237	286.88276
ERR188078	HLA-F	4589.085	263.291042
ERR188078	HLA-G	80.24155	3.863576
ERR188079	HLA-A	19458.898409999998	2437.961539
ERR188079	HLA-B	27944.3795	3726.42126
ERR188079	HLA-C	12826.4611	1829.24829
ERR188079	HLA-DMA	1397.94144	208.40108999999998
ERR188079	HLA-DMB	821.856060736	88.4783613393
ERR188079	HLA-DOA	878.8165799999999	43.390569
ERR188079	HLA-DOB	189.27960000000002	23.339769999999998
ERR188079	HLA-DPA1	6529.9978343011	606.42718675199
ERR188079	HLA-DPB1	2797.28817	405.586853
ERR188079	HLA-DQA1	6566.88984	931.503377
ERR188079	HLA-DQB1	4369.0196000000005	735.4947999999999
ERR188079	HLA-DRA	16111.9853	2088.1784000000002
ERR188079	HLA-DRB1	7575.324	1129.7611
ERR188079	HLA-DRB5	2570.76	360.603
ERR188079	HLA-E	8663.8641	592.582
ERR188079	HLA-F	1866.09336	370.44914
ERR188079	HLA-G	1.00281	0.125227
ERR188080	HLA-A	37890.30016	1618.175021
ERR188080	HLA-B	44793.8558	2071.23006
ERR188080	HLA-C	20285.0913	940.3241899999999
ERR188080	HLA-DMA	1817.00497	113.181558
ERR188080	HLA-DMB	1570.0004999999999	73.12803
ERR188080	HLA-DOA	1843.00331	47.33668
ERR188080	HLA-DOB	250.1159	14.39535
ERR188080	HLA-DPA1	13856.96003	634.6134
ERR188080	HLA-DPB1	5140.99869	268.411646
ERR188080	HLA-DQA1	4036.66992	364.606256
ERR188080	HLA-DQB1	6040.7347	476.44616
ERR188080	HLA-DRA	30323.05079	1873.853343
ERR188080	HLA-DRB1	9191.36	609.809
ERR188080	HLA-DRB5	5712.82	324.872
ERR188080	HLA-E	13866.6619	358.1704
ERR188080	HLA-F	3612.153272011	277.4157733975
ERR188080	HLA-G	47.54171	2.2975369999999997
ERR188081	HLA-A	111091.2696	2385.563494
ERR188081	HLA-B	119990.219	2700.0649
ERR188081	HLA-C	60627.36308	1379.009184
ERR188081	HLA-DMA	5711.9983	178.017998
ERR188081	HLA-DMB	3639.0035	85.346209
ERR188081	HLA-DOA	5865.0043	64.927712
ERR188081	HLA-DOB	1319.83966	36.672316
ERR188081	HLA-DPA1	41706.515980000004	974.3049090000001
ERR188081	HLA-DPB1	18538.90655	490.22910890000003
ERR188081	HLA-DQA1	40793.3536	1295.549093
ERR188081	HLA-DQB1	30277.719680000002	748.4593500000001
ERR188081	HLA-DRA	122049.303	3555.7686
ERR188081	HLA-DRB1	42383.04	1247.2759999999998
ERR188081	HLA-DRB5	20373.6	561.03
ERR188081	HLA-E	31587.003	410.1232
ERR188081	HLA-F	8803.637999999999	305.62409099999996
ERR188081	HLA-G	25.050757	0.68737506
ERR188082	HLA-A	89194.78153	2591.721499
ERR188082	HLA-B	102998.53246	3099.2597010000004
ERR188082	HLA-C	39689.68341	1473.342104
ERR188082	HLA-DMA	5434.99891	161.974378
ERR188082	HLA-DMB	3038.9986	71.821094
ERR188082	HLA-DOA	2813.9990000000003	29.134471
ERR188082	HLA-DOB	567.47983	14.518182999999999
ERR188082	HLA-DPA1	23622.9806	491.55771
ERR188082	HLA-DPB1	10373.34259	308.523097
ERR188082	HLA-DQA1	20834.34865	682.668319
ERR188082	HLA-DQB1	16841.969250000002	564.5317689999999
ERR188082	HLA-DRA	62094.00090000001	1728.044871
ERR188082	HLA-DRB1	33638.45	1015.326
ERR188082	HLA-DRB5	9800.69	267.593
ERR188082	HLA-E	35983.9722	502.63665999999995
ERR188082	HLA-F	7312.825510000001	387.41598700000003
ERR188082	HLA-G	96.3364	3.102449
ERR188083	HLA-A	48421.372129999996	2365.183012
ERR188083	HLA-B	47472.090599999996	2479.9111
ERR188083	HLA-C	16726.49091	991.898363
ERR188083	HLA-DMA	4741.8615	224.89204
ERR188083	HLA-DMB	3337.6908	114.84607
ERR188083	HLA-DOA	2923.9975999999997	53.73784
ERR188083	HLA-DOB	670.71051	27.9293364
ERR188083	HLA-DPA1	22999.1976	808.424
ERR188083	HLA-DPB1	7011.9809000000005	323.688707
ERR188083	HLA-DQA1	8440.53051	549.271376
ERR188083	HLA-DQB1	6691.3651	389.15163
ERR188083	HLA-DRA	52492	2365.98
ERR188083	HLA-DRB1	18116.85	997.501
ERR188083	HLA-DRB5	9960.49	451.43
ERR188083	HLA-E	16318.3893	389.47994
ERR188083	HLA-F	4442.58098	483.444082
ERR188083	HLA-G	97.6633	5.764423
ERR188086	HLA-A	54169.86402	1732.380672
ERR188086	HLA-B	67894.317	2510.0838
ERR188086	HLA-C	38508.073500000006	1345.10544
ERR188086	HLA-DMA	3511.0045999999998	163.97872
ERR188086	HLA-DMB	2078.0009999999997	73.20331
ERR188086	HLA-DOA	2038.00357	31.598861
ERR188086	HLA-DOB	1178.0006	49.970758
ERR188086	HLA-DPA1	12789.97136	398.93928
ERR188086	HLA-DPB1	12143.09747	486.734364
ERR188086	HLA-DQA1	8954.34651	401.558494
ERR188086	HLA-DQB1	5186.2253	346.99485400000003
ERR188086	HLA-DRA	55029.07	2414.1352
ERR188086	HLA-DRB1	20744.83	951.097
ERR188086	HLA-DRB5	5089.75	212.329
ERR188086	HLA-E	16166.649000000001	296.64009
ERR188086	HLA-F	4573.8364	267.858131
ERR188086	HLA-G	73.5256	2.9631600000000002
ERR188087	HLA-A	47761.929449999996	1903.7308549999998
ERR188087	HLA-B	59578.9546	2632.12867
ERR188087	HLA-C	25427.898999999998	1120.10099
ERR188087	HLA-DMA	1915.99561	116.108503
ERR188087	HLA-DMB	1194.0011	54.92645
ERR188087	HLA-DOA	1045.99791	22.369848
ERR188087	HLA-DOB	221.3215	13.113620000000001
ERR188087	HLA-DPA1	9928.00212	437.82171999999997
ERR188087	HLA-DPB1	4508.004019999999	241.995755
ERR188087	HLA-DQA1	5502.31006	373.871031
ERR188087	HLA-DQB1	5535.607959999999	337.114708
ERR188087	HLA-DRA	21967.9994	1362.96781
ERR188087	HLA-DRB1	7484.4619999999995	446.0347
ERR188087	HLA-DRB5	5009.05	278.913
ERR188087	HLA-E	16307.851400000001	392.87562
ERR188087	HLA-F	4764.234074	326.3406887
ERR188087	HLA-G	73.49047999999999	3.827373
ERR188088	HLA-A	76160.6354	2268.515561
ERR188088	HLA-B	89690.4402	3306.32549
ERR188088	HLA-C	48987.35274	1625.4207740000002
ERR188088	HLA-DMA	4843.999510000001	225.14666
ERR188088	HLA-DMB	1696.0031009792199	60.4107500281987
ERR188088	HLA-DOA	2616.0039100000004	38.322373
ERR188088	HLA-DOB	310.00010000000003	13.044170999999999
ERR188088	HLA-DPA1	20505.013010000002	645.4440360000001
ERR188088	HLA-DPB1	11289.04958	392.683131
ERR188088	HLA-DQA1	15063.62738	667.693044
ERR188088	HLA-DQB1	10937.61178	793.758427
ERR188088	HLA-DRA	55709.96316	2452.664479
ERR188088	HLA-DRB1	26837.54	1175.113
ERR188088	HLA-DRB5	6410.64	259.623
ERR188088	HLA-E	29539.9094	515.16408
ERR188088	HLA-F	8892.2039	464.035286
ERR188088	HLA-G	145.0168	6.050393
ERR188089	HLA-A	46038.69414	1719.208412
ERR188089	HLA-B	57098.92608	2244.719295
ERR188089	HLA-C	28678.200100000002	1257.11498
ERR188089	HLA-DMA	2687.9975400000003	118.070518
ERR188089	HLA-DMB	1720.0053	54.143139999999995
ERR188089	HLA-DOA	1908.9999799999998	30.691862
ERR188089	HLA-DOB	326.0298	11.964252
ERR188089	HLA-DPA1	16035.9723	502.30523
ERR188089	HLA-DPB1	5357.9990100000005	224.215901
ERR188089	HLA-DQA1	9832.40561	457.868876
ERR188089	HLA-DQB1	9581.80524	439.13757
ERR188089	HLA-DRA	31335.995000000003	1215.35364
ERR188089	HLA-DRB1	11662.539999999999	526.941
ERR188089	HLA-DRB5	8298.59	337.288
ERR188089	HLA-E	18817.0999	383.76525
ERR188089	HLA-F	4442.1732999999995	274.888554
ERR188089	HLA-G	106.26636498	4.931384916
ERR188090	HLA-A	28211.3412	1987.60806
ERR188090	HLA-B	33584.517589999996	2490.545131
ERR188090	HLA-C	14930.92266	1256.69011
ERR188090	HLA-DMA	2224.00047	155.30515
ERR188090	HLA-DMB	1272.99936	73.53785400000001
ERR188090	HLA-DOA	1023.00104	25.357326999999998
ERR188090	HLA-DOB	314.0566	18.988767
ERR188090	HLA-DPA1	9396.10353	456.35777
ERR188090	HLA-DPB1	4074.8987	298.11487999999997
ERR188090	HLA-DQA1	4964.73694	390.486896
ERR188090	HLA-DQB1	2828.0723	287.83653
ERR188090	HLA-DRA	24157.015	1558.85194
ERR188090	HLA-DRB1	9667.91	718.8430000000001
ERR188090	HLA-DRB5	2917.81	192.456
ERR188090	HLA-E	10057.4347	333.50410999999997
ERR188090	HLA-F	1730.59444	247.094454
ERR188090	HLA-G	31.139205	2.9063879999999997
ERR188091	HLA-A	87492.60261999999	2456.4951250000004
ERR188091	HLA-B	93905.43927999999	2789.006177
ERR188091	HLA-C	37104.2079	1318.26234
ERR188091	HLA-DMA	5037.901989999999	156.818101
ERR188091	HLA-DMB	2989.06386	72.400053
ERR188091	HLA-DOA	2807.00394	30.59467
ERR188091	HLA-DOB	991.1771	27.07639
ERR188091	HLA-DPA1	20572.9945	438.21482999999995
ERR188091	HLA-DPB1	10989.96978	337.087658
ERR188091	HLA-DQA1	14434.656280000001	466.77745200000004
ERR188091	HLA-DQB1	10668.0427	305.689795
ERR188091	HLA-DRA	50635.0033	1478.771061
ERR188091	HLA-DRB1	27085.47	848.848
ERR188091	HLA-DRB5	3948.29	112.787
ERR188091	HLA-E	25754.6335	369.87998000000005
ERR188091	HLA-F	7920.6299	381.848291
ERR188091	HLA-G	128.9436	4.3328299999999995
ERR188092	HLA-A	40018.3263	2206.3442309999996
ERR188092	HLA-B	57657.59367	3371.5192979999997
ERR188092	HLA-C	26517.4145	1668.51363
ERR188092	HLA-DMA	4487.7244588	282.8853271
ERR188092	HLA-DMB	3407.0108999999998	173.19996
ERR188092	HLA-DOA	3499.0004	76.040454
ERR188092	HLA-DOB	687.7522	38.23254
ERR188092	HLA-DPA1	18664.23495	818.663726
ERR188092	HLA-DPB1	10693.04397	625.128388
ERR188092	HLA-DQA1	8428.6723	622.13809
ERR188092	HLA-DQB1	8025.3095	681.77814
ERR188092	HLA-DRA	53343.0295	3143.40091
ERR188092	HLA-DRB1	18476.52	1248.057
ERR188092	HLA-DRB5	6539.44	377.029
ERR188092	HLA-E	18439.5781	519.34766
ERR188092	HLA-F	4879.6087	474.066455
ERR188092	HLA-G	74.2472	5.11086
ERR188094	HLA-A	45045.11976	2940.374218
ERR188094	HLA-B	46055.6561	3140.54498
ERR188094	HLA-C	30116.99328	2714.61813
ERR188094	HLA-DMA	2586.998897	157.7951211
ERR188094	HLA-DMB	887.9994	40.58533
ERR188094	HLA-DOA	1336.99804	27.43187
ERR188094	HLA-DOB	365.0004	19.19889
ERR188094	HLA-DPA1	10249.00117	417.09187000000003
ERR188094	HLA-DPB1	4258.99726	245.896912
ERR188094	HLA-DQA1	9551.984699999999	560.133325
ERR188094	HLA-DQB1	7410.68975	450.66900400000003
ERR188094	HLA-DRA	28110.968	1537.3379
ERR188094	HLA-DRB1	8682.483629999999	530.32338
ERR188094	HLA-DRB5	6266.52	362.677
ERR188094	HLA-E	19831.4827	596.80012
ERR188094	HLA-F	3506.68225	496.390935
ERR188094	HLA-G	200.97522	15.090527
ERR188095	HLA-A	91060.736	3218.37994
ERR188095	HLA-B	119100.99657	4421.386622
ERR188095	HLA-C	59032.3816	2224.94664
ERR188095	HLA-DMA	2743.0015	133.62319
ERR188095	HLA-DMB	1682.9967000000001	63.95716
ERR188095	HLA-DOA	1692.99977	30.151439
ERR188095	HLA-DOB	502.01529999999997	21.845660000000002
ERR188095	HLA-DPA1	11012.95895	356.436165
ERR188095	HLA-DPB1	6283.952090000001	308.377405
ERR188095	HLA-DQA1	9105.3827	423.45191
ERR188095	HLA-DQB1	6552.850439999999	316.039157
ERR188095	HLA-DRA	26431.9713	1201.5249199999998
ERR188095	HLA-DRB1	23188.02	1087.9882
ERR188095	HLA-DRB5	1946.4	87.1732
ERR188095	HLA-E	29397.6123	614.05809
ERR188095	HLA-F	7970.8836	514.032098
ERR188095	HLA-G	37.20052	1.524246
ERR188098	HLA-A	37818.7916	1639.2225190000001
ERR188098	HLA-B	53598.5639	2476.3427399999996
ERR188098	HLA-C	22241.336389999997	1087.602559
ERR188098	HLA-DMA	5543.902800000001	261.360749
ERR188098	HLA-DMB	3547.0355	133.27534
ERR188098	HLA-DOA	2850.00038	46.89475
ERR188098	HLA-DOB	1154.70367	47.133719
ERR188098	HLA-DPA1	18604.9916565	577.1623690399999
ERR188098	HLA-DPB1	10306.88317	534.4463010000001
ERR188098	HLA-DQA1	23109.62	1010.73521
ERR188098	HLA-DQB1	15276.1582	701.221954
ERR188098	HLA-DRA	53284.044	2283.12311
ERR188098	HLA-DRB1	33519.64	1597.5819999999999
ERR188098	HLA-DRB5	3218.1	142.826
ERR188098	HLA-E	12813.1235	281.2977
ERR188098	HLA-F	3526.6296706206062	251.10764710051834
ERR188098	HLA-G	8.01264	0.332317
ERR188099	HLA-A	63445.34093	2507.026734
ERR188099	HLA-B	67724.978	2847.5539
ERR188099	HLA-C	36052.4125	1521.6281000000001
ERR188099	HLA-DMA	3268.0038999999997	178.71298000000002
ERR188099	HLA-DMB	1661.9961	69.79059
ERR188099	HLA-DOA	3293.00492	61.58107
ERR188099	HLA-DOB	615.3592	29.24005
ERR188099	HLA-DPA1	22033.0317	781.58792
ERR188099	HLA-DPB1	10790.92327	516.719966
ERR188099	HLA-DQA1	18650.97064	962.5579319999999
ERR188099	HLA-DQB1	11215.18522	605.207687
ERR188099	HLA-DRA	60842.036	3035.5369
ERR188099	HLA-DRB1	36961.63	1890.6689999999999
ERR188099	HLA-DRB5	10922.4	532.664
ERR188099	HLA-E	24738.619599999998	572.87399
ERR188099	HLA-F	6847.31751	463.586475
ERR188099	HLA-G	66.76476	3.097488
ERR188100	HLA-A	53856.95483	2165.6597159999997
ERR188100	HLA-B	51844.8075	2251.74488
ERR188100	HLA-C	27748.26622	1214.40967
ERR188100	HLA-DMA	2869.00195	154.536738
ERR188100	HLA-DMB	2133.9998	81.67685
ERR188100	HLA-DOA	2818.00028	58.935076
ERR188100	HLA-DOB	574.1586	27.797870000000003
ERR188100	HLA-DPA1	20761.02325	858.192315
ERR188100	HLA-DPB1	8872.0227	467.68517199999997
ERR188100	HLA-DQA1	10953.98472	760.5598
ERR188100	HLA-DQB1	5794.808300000001	399.56283
ERR188100	HLA-DRA	60924.011	3093.81818
ERR188100	HLA-DRB1	19363.68	1083.003
ERR188100	HLA-DRB5	8464.52	416.953
ERR188100	HLA-E	16297.248099999999	383.50817
ERR188100	HLA-F	3815.57296398	228.447583972
ERR188100	HLA-G	74.93841	3.736059
ERR188101	HLA-A	60829.60717	1806.569998
